botid, date, time, press, boxy, 
#, mmddyy, hhmmss, dbar, umol/kg, 
2430200322, 062712, 005640,  127.2,  205.6,
2430200321, 062712, 005450,  139.6,  199.3,
2430200822, 062712, 162419,    5.7,  210.9,
2430200819, 062712, 162214,   25.6,  210.1,
2430200817, 062712, 162019,   45.2,  210.3,
2430200815, 062712, 161819,   74.8,  214.7,
2430200814, 062712, 161730,   85.0,  214.7,
2430200812, 062712, 161549,   99.8,  214.0,
2430200810, 062712, 161414,  114.7,  210.1,
2430200809, 062712, 161319,  124.0,  213.9,
2430200807, 062712, 161129,  150.3,  200.4,
2430200806, 062712, 161024,  164.8,  205.1,
2430200805, 062712, 160929,  174.9,  200.0,
2430200804, 062712, 160819,  199.7,  194.5,
2430201414, 062812, 131648,    7.1,  210.5,
2440200324, 073112, 192026,   11.6,  209.0,
2440200424, 073112, 231352,    9.6,  208.3,
2440200423, 073112, 231138,   60.5,  220.4,
2440200422, 073112, 231018,  107.0,  212.9,
2440200421, 073112, 230842,  149.5,  201.4,
2440200420, 073112, 230707,  190.8,  190.2,
2440200722, 080112, 065902,   10.5,  209.1,
2440200719, 080112, 065632,   25.8,  208.6,
2440200717, 080112, 065357,   45.4,  210.5,
2440200715, 080112, 065132,   75.1,  221.2,
2440200714, 080112, 065027,   85.5,  221.0,
2440200712, 080112, 064817,  100.4,  214.8,
2440200710, 080112, 064547,  115.4,  212.6,
2440200709, 080112, 064447,  125.6,  207.6,
2440200707, 080112, 064216,  150.2,  201.1,
2440200706, 080112, 064102,  165.0,  200.2,
2440200705, 080112, 063957,  174.9,  199.5,
2440200704, 080112, 063804,  200.0,  201.1,
2440201612, 080212, 122310,   10.4,  208.3,
2440201611, 080212, 122059,   45.4,  210.7,
2450200224, 081712, 191405,    6.0,  207.4,
2450200324, 081712, 231244,    6.4,  207.5,
2450200323, 081712, 231105,   34.3,  209.5,
2450200322, 081712, 230910,   83.6,  221.9,
2450200321, 081712, 230733,  125.9,  212.3,
2450200320, 081712, 230516,  195.6,  194.7,
2450200622, 081812, 065730,    4.9,  209.0,
2450200619, 081812, 065500,   25.4,  208.0,
2450200617, 081812, 065310,   45.3,  207.9,
2450200615, 081812, 065109,   75.0,  214.3,
2450200614, 081812, 065014,   85.1,  218.3,
2450200612, 081812, 064926,  100.0,  222.6,
2450200610, 081812, 064704,  115.4,  218.3,
2450200609, 081812, 064609,  125.3,  215.7,
2450200607, 081812, 064424,  150.1,  206.5,
2450200606, 081812, 064324,  165.5,  206.0,
2450200605, 081812, 064225,  175.5,  202.4,
2450201512, 081912, 124423,    6.1,  209.0,
2450201511, 081912, 124057,   85.4,  218.2,
2460200224, 091412, 191320,    5.8,  208.4,
2460200324, 091412, 232232,   10.3,  206.9,
2460200323, 091412, 232058,   45.1,  207.8,
2460200322, 091412, 231932,   78.6,  220.0,
2460200321, 091412, 231752,  118.8,  215.1,
2460200320, 091412, 231606,  150.9,  215.1,
2460200622, 091512, 070559,    5.7,  207.6,
2460200619, 091512, 070340,   25.5,  206.7,
2460200617, 091512, 070210,   44.7,  206.9,
2460200615, 091512, 070020,   75.4,  217.6,
2460200614, 091512, 065929,   85.1,  220.5,
2460200612, 091512, 065809,  100.2,  215.8,
2460200610, 091512, 065638,  115.1,  217.7,
2460200609, 091512, 065559,  125.1,  216.3,
2460200607, 091512, 065355,  150.7,  208.6,
2460200606, 091512, 065259,  165.7,  207.3,
2460200605, 091512, 065200,  175.4,  205.7,
2460201515, 091612, 122322,    5.8,  210.7,
2460201514, 091612, 121941,   90.5,  216.9,
2460201510, 091612, 120841,  131.0,  207.6,
2470200224, 100712, 175755,    5.1,  205.9,
2470200324, 100712, 224413,    6.3,  205.8,
2470200323, 100712, 224112,   66.4,  222.2,
2470200322, 100712, 224014,   81.5,  225.1,
2470200321, 100712, 223857,  115.3,  217.4,
2470200320, 100712, 223723,  163.7,  203.9,
2470200622, 100812, 074841,    4.5,  206.7,
2470200619, 100812, 074631,   25.5,  207.6,
2470200617, 100812, 074441,   45.5,  206.6,
2470200615, 100812, 074231,   75.3,  217.4,
2470200614, 100812, 074141,   85.3,  225.5,
2470200612, 100812, 073951,  100.2,  223.8,
2470200610, 100812, 073800,  115.3,  218.4,
2470200609, 100812, 073702,  125.3,  214.0,
2470200607, 100812, 073511,  149.9,  213.0,
2470200606, 100812, 073411,  165.6,  205.7,
2470200605, 100812, 073306,  175.2,  204.2,
2470201513, 100912, 125103,    5.1,  207.2,
2470201512, 100912, 124742,   90.0,  221.9,
2480200224, 120312, 203537,    5.5,  207.8,
2480200324, 120412, 005756,    6.6,  207.9,
2480200323, 120412, 005531,   26.1,  207.6,
2480200322, 120412, 005256,   73.0,  208.3,
2480200321, 120412, 005151,   80.2,  215.4,
2480200320, 120412, 005005,  103.9,  209.7,
2480200319, 120412, 004804,  139.3,  200.6,
2480200318, 120412, 004556,  175.7,  195.2,
2480200622, 120412, 083046,    7.0,  207.5,
2480200619, 120412, 082722,   26.5,  208.2,
2480200617, 120412, 082502,   46.9,  207.4,
2480200615, 120412, 082232,   75.9,  208.0,
2480200614, 120412, 082122,   86.8,  206.8,
2480200612, 120412, 081921,  101.1,  214.9,
2480200610, 120412, 081707,  115.0,  207.5,
2480200609, 120412, 081557,  125.1,  206.8,
2480200607, 120412, 081323,  150.7,  201.1,
2480200606, 120412, 081202,  165.6,  200.0,
2480200605, 120412, 081042,  177.1,  197.6,
2480201523, 120512, 132023,  104.8,  214.1,
2490200224, 021213, 193724,    5.4,  213.3,
2490200324, 021213, 230659,    7.9,  213.3,
2490200323, 021213, 230225,   66.8,  214.1,
2490200322, 021213, 230019,  126.2,  206.1,
2490200321, 021213, 225823,  183.3,  197.3,
2490200622, 021313, 071338,    7.3,  213.5,
2490200619, 021313, 070849,   25.5,  214.1,
2490200617, 021313, 070627,   45.7,  213.1,
2490200615, 021313, 070327,   75.9,  213.6,
2490200614, 021313, 070218,   85.3,  212.8,
2490200612, 021313, 070007,  100.3,  213.2,
2490200610, 021313, 065757,  115.0,  212.4,
2490200609, 021313, 065647,  125.6,  212.1,
2490200607, 021313, 065447,  150.2,  208.7,
2490200606, 021313, 065328,  165.6,  203.8,
2490200605, 021313, 065219,  175.4,  201.8,
2490201512, 021413, 122925,    7.1,  214.9,
2490201511, 021413, 122111,  125.5,  206.6,
2500200324, 030613, 190647,    4.3,  213.1,
2500200424, 030613, 223736,    7.1,  214.6,
2500200423, 030613, 223317,   60.2,  215.6,
2500200422, 030613, 223105,  130.1,  213.6,
2500200722, 030713, 071737,    8.7,  214.3,
2500200719, 030713, 071427,   23.8,  214.4,
2500200717, 030713, 071237,   45.2,  213.6,
2500200715, 030713, 071037,   75.2,  216.0,
2500200714, 030713, 070937,   84.6,  215.2,
2500200712, 030713, 070757,   99.9,  215.4,
2500200710, 030713, 070607,  115.3,  215.1,
2500200709, 030713, 070507,  125.8,  214.5,
2500200707, 030713, 070308,  149.7,  207.6,
2500200706, 030713, 070157,  165.5,  202.7,
2500200705, 030713, 070058,  175.3,  199.6,
2500200704, 030713, 065938,  199.6,  199.0,
2500201612, 030813, 122302,    4.7,  214.4,
2510200224, 040513, 200809,    5.4,  215.1,
2510200324, 040513, 225804,    5.0,  214.6,
2510200323, 040513, 225605,   46.8,  215.1,
2510200322, 040513, 225409,   87.8,  216.0,
2510200321, 040513, 225229,  134.9,  216.4,
2510200320, 040513, 225054,  180.1,  211.1,
2510200622, 040613, 071006,    5.3,  214.8,
2510200619, 040613, 070716,   25.3,  215.1,
2510200617, 040613, 070436,   45.5,  215.3,
2510200615, 040613, 070126,   75.5,  214.7,
2510200614, 040613, 070016,   86.0,  214.1,
2510200612, 040613, 065735,  100.1,  209.5,
2510200610, 040613, 065516,  114.8,  212.3,
2510200609, 040613, 065406,  126.3,  212.1,
2510200607, 040613, 065137,  150.7,  212.7,
2510200606, 040613, 065017,  164.9,  211.4,
2510200605, 040613, 064907,  175.3,  209.6,
2510201515, 040713, 121748,    5.5,  216.0,
2510201513, 040713, 121249,  111.0,  216.6,
2520200324, 051713, 193636,    8.4,  209.0,
2520200424, 051713, 232736,    7.8,  209.5,
2520200423, 051713, 232336,   45.8,  209.7,
2520200422, 051713, 232137,   72.7,  215.4,
2520200421, 051713, 231914,  114.9,  214.6,
2520200420, 051713, 231706,  153.3,  211.9,
2520200419, 051713, 231446,  187.1,  214.7,
2520200722, 051813, 071938,    8.8,  209.5,
2520200719, 051813, 071629,   25.7,  209.9,
2520200717, 051813, 071428,   44.4,  215.0,
2520200715, 051813, 071219,   74.6,  215.2,
2520200714, 051813, 071128,   85.6,  213.9,
2520200712, 051813, 070948,  100.1,  211.6,
2520200710, 051813, 070758,  115.0,  210.9,
2520200709, 051813, 070658,  125.9,  211.0,
2520200707, 051813, 070458,  150.1,  214.4,
2520200706, 051813, 070358,  165.2,  213.2,
2520200705, 051813, 070258,  175.8,  213.6,
2520201223, 051813, 220349,    8.3,  208.4,
2520201214, 051813, 215430,  100.4,  215.8,
2520201619, 051913, 123731,    4.8,  208.3,
2520201618, 051913, 123053,  120.4,  214.9,
2530200324, 062513, 185749,    7.0,  208.8,
2530200424, 062513, 223413,    9.1,  208.2,
2530200423, 062513, 222948,   65.6,  217.4,
2530200422, 062513, 222729,  105.6,  208.9,
2530200421, 062513, 222622,  116.5,  204.3,
2530200420, 062513, 222422,  174.5,  193.0,
2530200722, 062613, 071750,    7.2,  207.8,
2530200719, 062613, 071449,   24.9,  208.0,
2530200717, 062613, 071239,   45.2,  212.8,
2530200715, 062613, 070959,   75.5,  217.9,
2530200714, 062613, 070859,   85.3,  215.7,
2530200712, 062613, 070709,  100.0,  213.9,
2530200710, 062613, 070510,  115.0,  212.3,
2530200709, 062613, 070359,  125.3,  210.0,
2530200707, 062613, 070149,  150.8,  199.8,
2530200706, 062613, 070039,  164.9,  197.1,
2530200705, 062613, 065929,  174.5,  196.7,
2530200704, 062613, 065800,  199.9,  193.8,
2530201612, 062713, 122251,    6.0,  208.1,
2530201611, 062713, 121842,   55.3,  218.6,
2540200224, 091113, 191611,    6.6,  202.9,
2540200324, 091113, 224700,   30.9,  203.1,
2540200323, 091113, 224511,   55.1,  212.8,
2540200322, 091113, 224320,   70.5,  223.8,
2540200321, 091113, 224101,  108.7,  205.6,
2540200320, 091113, 223945,  120.9,  203.7,
2540200319, 091113, 223812,  141.0,  201.7,
2540200318, 091113, 223636,  160.3,  200.2,
2540200317, 091113, 223431,  188.9,  195.1,
2540200622, 091213, 070930,    7.4,  203.4,
2540200619, 091213, 070540,   26.9,  204.0,
2540200617, 091213, 070344,   46.3,  210.0,
2540200615, 091213, 070125,   75.1,  224.9,
2540200614, 091213, 070024,   85.6,  222.6,
2540200612, 091213, 065825,  100.6,  215.0,
2540200610, 091213, 065620,  115.5,  212.2,
2540200609, 091213, 065509,  125.9,  207.6,
2540200607, 091213, 065310,  150.3,  202.3,
2540200606, 091213, 065155,  165.5,  200.3,
2540200605, 091213, 065059,  175.1,  200.2,
2540201512, 091313, 123156,    7.1,  203.4,
2540201511, 091313, 122809,   66.2,  224.2,
2550200224, 100113, 190947,    6.0,  200.8,
2550200324, 100113, 223019,    7.6,  201.4,
2550200323, 100113, 222744,   52.0,  203.4,
2550200322, 100113, 222612,   75.7,  219.4,
2550200321, 100113, 222403,  111.8,  210.9,
2550200320, 100113, 222207,  149.0,  201.8,
2550200319, 100113, 222042,  184.9,  193.1,
2550200622, 100213, 070152,    7.5,  201.5,
2550200619, 100213, 065853,   26.2,  201.7,
2550200617, 100213, 065712,   45.4,  201.9,
2550200615, 100213, 065502,   76.7,  218.6,
2550200614, 100213, 065412,   84.7,  215.5,
2550200612, 100213, 065223,  101.5,  209.1,
2550200610, 100213, 065052,  115.9,  209.9,
2550200609, 100213, 065002,  125.9,  209.1,
2550200607, 100213, 064753,  150.5,  199.3,
2550200606, 100213, 064643,  165.6,  194.7,
2550200605, 100213, 064543,  175.4,  193.5,
2550201516, 100313, 123235,   11.8,  202.8,
2550201515, 100313, 122755,   80.8,  217.3,
2560200224, 102713, 185837,    7.2,  203.5,
2560200324, 102713, 225336,    8.0,  203.4,
2560200323, 102713, 225036,   44.5,  203.8,
2560200322, 102713, 224822,   82.7,  219.8,
2560200321, 102713, 224617,  110.9,  210.0,
2560200320, 102713, 224406,  164.2,  203.0,
2560200622, 102813, 070946,    6.5,  203.6,
2560200619, 102813, 070656,   25.4,  204.1,
2560200617, 102813, 070445,   45.0,  204.1,
2560200615, 102813, 070236,   75.0,  220.2,
2560200614, 102813, 070135,   85.6,  218.6,
2560200612, 102813, 065945,  100.2,  215.9,
2560200610, 102813, 065755,  114.8,  213.9,
2560200609, 102813, 065646,  126.0,  211.0,
2560200607, 102813, 065446,  150.2,  204.2,
2560200606, 102813, 065336,  166.0,  203.0,
2560200605, 102813, 065236,  175.8,  202.0,
2560200604, 102813, 065116,  199.9,  201.0,
2560201515, 102913, 122930,   80.4,  217.0,
2570200324, 112613, 222918,    7.7,  209.9,
2570200323, 112613, 222553,   44.6,  210.8,
2570200322, 112613, 222402,   85.2,  211.6,
2570200321, 112613, 222226,  112.2,  216.3,
2570200320, 112613, 222009,  157.9,  208.7,
2570200623, 112713, 072318,    6.0,  212.1,
2570200619, 112713, 071928,   24.2,  211.6,
2570200617, 112713, 071648,   45.0,  214.2,
2570200615, 112713, 071338,   74.8,  213.7,
2570200614, 112713, 071208,   85.4,  225.1,
2570200612, 112713, 070908,  100.1,  222.0,
2570200610, 112713, 070638,  115.2,  216.6,
2570200609, 112713, 070518,  125.4,  213.0,
2570200607, 112713, 070238,  149.9,  211.6,
2570200606, 112713, 070108,  165.4,  208.7,
2570200605, 112713, 065938,  174.2,  209.0,
2570201520, 112813, 124720,    6.3,  215.4,
2580200224, 122013, 185411,    7.1,  206.9,
2580200323, 122013, 223410,   85.7,  212.2,
2580200322, 122013, 223210,  122.4,  201.2,
2580200321, 122013, 223029,  155.1,  193.4,
2580200623, 122113, 071840,    6.7,  205.6,
2580200619, 122113, 071441,   25.2,  205.6,
2580200617, 122113, 071245,   45.6,  205.3,
2580200615, 122113, 071017,   75.2,  207.7,
2580200614, 122113, 070922,   83.6,  213.4,
2580200612, 122113, 070725,  100.6,  207.7,
2580200610, 122113, 070516,  116.9,  203.2,
2580200609, 122113, 070420,  124.9,  201.9,
2580200607, 122113, 070205,  149.3,  199.5,
2580200606, 122113, 070055,  166.1,  198.0,
2580200605, 122113, 065955,  175.7,  196.3,
2580201514, 122213, 125243,    7.8,  205.2,
2580201512, 122213, 124618,   90.0,  214.2,
2590200224, 011514, 191142,    5.2,  210.4,
2590200324, 011514, 224359,    6.2,  209.9,
2590200323, 011514, 223952,   50.0,  209.4,
2590200322, 011514, 223657,   95.4,  206.9,
2590200321, 011514, 223504,  140.0,  198.5,
2590200320, 011514, 223315,  182.3,  196.0,
2590200623, 011614, 073433,    6.5,  209.2,
2590200619, 011614, 073133,   25.2,  209.8,
2590200617, 011614, 072854,   45.8,  209.2,
2590200615, 011614, 072543,   75.3,  210.1,
2590200614, 011614, 072433,   85.5,  210.0,
2590200612, 011614, 072213,  100.9,  209.8,
2590200610, 011614, 071953,  115.5,  204.3,
2590200609, 011614, 071844,  125.2,  202.6,
2590200607, 011614, 071613,  150.2,  197.6,
2590200606, 011614, 071433,  165.9,  198.6,
2590200605, 011614, 071323,  174.7,  197.4,
2590201512, 011714, 124141,   10.5,  210.2,
2590201511, 011714, 123757,   90.3,  212.6,
2600200224, 021414, 192748,    5.4,  213.2,
2600200324, 021414, 233607,    6.1,  214.3,
2600200323, 021414, 233247,   43.8,  214.0,
2600200322, 021414, 233043,   80.8,  213.3,
2600200321, 021414, 232857,   98.7,  209.5,
2600200320, 021414, 232648,  159.2,  201.0,
2600200623, 021514, 091648,    6.2,  213.6,
2600200619, 021514, 091248,   25.0,  214.0,
2600200617, 021514, 090948,   45.1,  212.9,
2600200615, 021514, 090638,   75.8,  213.0,
2600200614, 021514, 090522,   85.7,  211.9,
2600200612, 021514, 090306,  100.4,  211.2,
2600200610, 021514, 090023,  116.0,  207.4,
2600200609, 021514, 085908,  125.6,  203.7,
2600200607, 021514, 085619,  150.7,  200.3,
2600200606, 021514, 085438,  165.2,  198.8,
2600200605, 021514, 085309,  175.2,  198.2,
2600200604, 021514, 085120,  199.8,  195.9,
2600201419, 021614, 132151,   80.2,  211.9,
2610200224, 030514, 193516,    7.3,  213.6,
2610200324, 030514, 231832,    7.0,  211.8,
2610200323, 030514, 231621,   41.9,  212.8,
2610200322, 030514, 231416,   83.5,  213.4,
2610200321, 030514, 231230,  126.2,  210.7,
2610200320, 030514, 231032,  164.2,  200.1,
2610200623, 030614, 071457,    7.5,  211.2,
2610200619, 030614, 071202,   26.1,  212.9,
2610200617, 030614, 070957,   45.6,  213.9,
2610200615, 030614, 070743,   75.5,  213.4,
2610200614, 030614, 070642,   84.8,  212.4,
2610200612, 030614, 070453,  100.6,  211.4,
2610200610, 030614, 070253,  115.6,  208.8,
2610200609, 030614, 070152,  125.5,  207.6,
2610200607, 030614, 065952,  150.6,  204.0,
2610200606, 030614, 065847,  166.2,  202.2,
2610200605, 030614, 065747,  175.1,  199.7,
2610200604, 030614, 065623,  199.8,  197.6,
2610201512, 030714, 125014,    5.7,  212.7,
2610201511, 030714, 124615,   80.7,  212.6,
2620200224, 041014, 190310,    6.4,  214.5,
2620200324, 041014, 222110,    4.7,  213.8,
2620200323, 041014, 221739,   51.4,  214.7,
2620200322, 041014, 221524,   99.3,  215.8,
2620200321, 041014, 221354,  115.2,  215.0,
2620200320, 041014, 221214,  158.3,  213.0,
2620200623, 041114, 070940,    4.9,  214.5,
2620200619, 041114, 070649,   25.3,  214.9,
2620200615, 041114, 070234,   75.1,  216.5,
2620200614, 041114, 070124,   85.1,  216.7,
2620200612, 041114, 065929,   99.8,  216.0,
2620200610, 041114, 065739,  114.9,  215.6,
2620200609, 041114, 065630,  124.9,  214.5,
2620200607, 041114, 065414,  150.1,  213.6,
2620200606, 041114, 065259,  165.0,  212.3,
2620200605, 041114, 065154,  175.0,  214.1,
2620201516, 041214, 124226,    5.0,  215.0,
2620201514, 041214, 123656,  130.5,  216.3,
2630200124, 053114, 195706,    5.5,  209.3,
2630200224, 053114, 224007,    5.4,  209.7,
2630200223, 053114, 223847,   24.1,  215.8,
2630200222, 053114, 223706,   60.5,  217.9,
2630200221, 053114, 223548,   81.0,  218.8,
2630200220, 053114, 223427,  101.3,  216.2,
2630200219, 053114, 223248,  143.2,  212.9,
2630200218, 053114, 223116,  186.0,  203.1,
2630200523, 060114, 070217,    4.8,  210.6,
2630200519, 060114, 065951,   25.6,  212.3,
2630200517, 060114, 065756,   44.6,  217.5,
2630200515, 060114, 065536,   75.0,  218.6,
2630200514, 060114, 065436,   84.3,  217.7,
2630200512, 060114, 065246,   99.3,  217.8,
2630200510, 060114, 065011,  114.7,  212.8,
2630200509, 060114, 064856,  124.9,  210.9,
2630200507, 060114, 064656,  149.9,  203.2,
2630200506, 060114, 064551,  165.7,  204.4,
2630200505, 060114, 064447,  175.4,  202.4,
2630201413, 060214, 120728,    5.3,  210.9,
2630201412, 060214, 120528,   45.1,  217.5,
2640200224, 063014, 183005,    5.4,  207.4,
2640200324, 063014, 221431,    5.0,  207.7,
2640200323, 063014, 221219,   25.4,  211.7,
2640200322, 063014, 221120,   32.1,  219.0,
2640200321, 063014, 220929,   77.9,  220.6,
2640200320, 063014, 220735,  130.8,  209.9,
2640200319, 063014, 220559,  159.8,  205.5,
2640200623, 070114, 071958,    5.3,  208.3,
2640200619, 070114, 071708,   24.8,  209.3,
2640200617, 070114, 071443,   45.3,  220.5,
2640200615, 070114, 071208,   75.5,  223.3,
2640200614, 070114, 071107,   84.2,  220.8,
2640200612, 070114, 070903,   99.6,  221.2,
2640200610, 070114, 070657,  115.3,  218.0,
2640200609, 070114, 070553,  124.8,  215.2,
2640200607, 070114, 070332,  148.9,  209.5,
2640200606, 070114, 070217,  164.5,  205.0,
2640200605, 070114, 070107,  174.9,  205.0,
2640200604, 070114, 065933,  199.8,  198.6,
2640201512, 070214, 122657,    4.9,  207.5,
2640201511, 070214, 122447,   39.9,  219.7,
2650200224, 091414, 183904,    5.4,  203.3,
2650200324, 091414, 221004,    5.2,  202.8,
2650200323, 091414, 220718,   63.0,  214.2,
2650200322, 091414, 220603,   79.6,  217.3,
2650200321, 091414, 220444,   89.3,  215.0,
2650200320, 091414, 220333,  107.2,  212.0,
2650200319, 091414, 220214,  128.5,  205.9,
2650200318, 091414, 220038,  176.7,  195.2,
2650200623, 091514, 071751,    5.3,  202.7,
2650200619, 091514, 071512,   24.7,  204.6,
2650200617, 091514, 071307,   44.5,  207.8,
2650200615, 091514, 071045,   75.5,  213.6,
2650200614, 091514, 070948,   85.2,  213.5,
2650200612, 091514, 070746,  100.4,  213.7,
2650200610, 091514, 070551,  115.2,  212.1,
2650200609, 091514, 070449,  124.8,  209.7,
2650200607, 091514, 070232,  150.0,  199.5,
2650200606, 091514, 070124,  164.5,  197.5,
2650200605, 091514, 070022,  175.6,  194.7,
2650201517, 091614, 124146,    5.5,  204.0,
